codigo_ocorrencia,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_tipo_icao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_horario,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao,ocorrencia_classificacao
201203319975017,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-10.1633,-48351,PALMAS,TO,BRASIL,****,2012-03-31,19:21:00,,FINALIZADA,A-098/CENIPA/2013,SIM,2014-10-14,0,1,NÃO,2018-08-28,ACIDENTE
201601271848378,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.1411,-53.5136,QUERÊNCIA DO NORTE,PR,BRASIL,****,2016-01-18,21:25:00,SIM,ATIVA,IG-013/CENIPA/2016,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201701181447538,OUTROS,OUTROS,OTHR,-23205,-53.6347,QUERÊNCIA DO NORTE,PR,BRASIL,****,2017-01-14,19:00:00,SIM,FINALIZADA,A-010/CENIPA/2017,SIM,2017-11-30,0,1,NÃO,2018-08-28,ACIDENTE
201401143281794,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-23.2189,-53.5906,QUERÊNCIA DO NORTE,PR,BRASIL,****,2014-01-14,22:30:00,,FINALIZADA,A-014/CENIPA/2014,SIM,2015-07-21,0,1,NÃO,2018-08-28,ACIDENTE
201203025033642,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-23.0983,-53.5367,QUERÊNCIA DO NORTE,PR,BRASIL,****,2012-03-02,12:50:00,,FINALIZADA,A-547/CENIPA/2015,SIM,2016-03-18,0,1,NÃO,2018-08-28,ACIDENTE
201707311454365,FOGO EM VOO,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-23.3497,-47.6803,IPERÓ,SP,BRASIL,****,2017-07-30,19:36:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201001274665229,PANE SECA,COMBUSTÍVEL,FUEL,-23.4125,-47.5583,IPERÓ,SP,BRASIL,****,2010-01-27,11:25:00,,FINALIZADA,A-017/CENIPA/2011,SIM,2011-06-30,3,1,NÃO,2018-08-28,ACIDENTE
200901078248787,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-12.4897,-38.0236,MATA DE SÃO JOÃO,BA,BRASIL,SNME,2009-01-07,14:00:00,,FINALIZADA,IG-578/CENIPA/2016,SIM,2017-05-26,1,1,NÃO,2018-08-28,INCIDENTE
201611281611516,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-28.6261,-52.87,TAPERA,RS,BRASIL,****,2016-11-24,10:10:00,SIM,FINALIZADA,A-152/CENIPA/2016,SIM,2017-08-01,2,1,NÃO,2018-08-28,ACIDENTE
200801268093709,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-22.4403,-47.7017,IPEÚNA,SP,BRASIL,SDED,2008-01-26,12:00:00,,FINALIZADA,A-080/CENIPA/2012,SIM,2012-08-29,4,1,NÃO,2018-08-28,ACIDENTE
201502078249592,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-30.6732,-51.3945,TAPES,RS,BRASIL,SSAU,2015-02-07,11:00:00,SIM,ATIVA,A-021/CENIPA/2015,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201701051504449,OUTROS,OUTROS,OTHR,-30.7856,-51.4525,TAPES,RS,BRASIL,****,2016-12-08,10:30:00,SIM,FINALIZADA,IG-165/CENIPA/2016,SIM,2017-11-30,0,1,SIM,2018-08-28,INCIDENTE
201701091847004,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-30.7756,-51.4506,TAPES,RS,BRASIL,****,2017-01-05,19:40:00,SIM,FINALIZADA,IG-005/CENIPA/2017,SIM,2018-05-10,1,1,NÃO,2018-08-28,INCIDENTE
201207266056874,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-20.6533,-49.3769,IPIGUÁ,SP,BRASIL,****,2012-07-26,16:30:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201205279970898,FOGO NO SOLO,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-19.8539,-47.7797,DELTA,MG,BRASIL,****,2012-05-27,14:00:00,,FINALIZADA,ENCERRADA NO RAI,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201111303846945,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-18.3669,-47.7683,TRÊS RANCHOS,GO,BRASIL,****,2011-11-30,12:55:00,,FINALIZADA,A-515/CENIPA/2017,SIM,2018-07-27,2,1,NÃO,2018-08-28,ACIDENTE
201702061555518,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-20.5011,-48.0425,IPUÃ,SP,BRASIL,****,2017-02-06,09:00:00,SIM,FINALIZADA,A-024/CENIPA/2017,SIM,2017-10-27,1,1,NÃO,2018-08-28,ACIDENTE
201512066903607,VOO CONTROLADO CONTRA O TERRENO,VOO CONTROLADO CONTRA O TERRENO,CFIT,-16.6533,-49.6094,TRINDADE,GO,BRASIL,****,2015-12-06,13:10:00,,ATIVA,A-159/CENIPA/2015,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
200904123879685,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-16.6554,-49.4891,TRINDADE,GO,BRASIL,****,2009-04-12,15:00:00,,FINALIZADA,A-044/CENIPA/2009,SIM,2009-10-16,7,1,NÃO,2018-08-28,ACIDENTE
201402151958486,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-16.7244,-49.5189,TRINDADE,GO,BRASIL,****,2014-02-15,11:30:00,,FINALIZADA,A-035/CENIPA/2014,SIM,2015-04-30,0,1,NÃO,2018-08-28,ACIDENTE
201602171442191,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-29.5406,-54.3267,TOROPI,RS,BRASIL,****,2016-02-06,10:00:00,SIM,FINALIZADA,A-031/CENIPA/2016,SIM,2016-11-11,2,1,SIM,2018-08-28,ACIDENTE
201803191230508,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-29.4153,-49.8106,TORRES,RS,BRASIL,SBTR,2018-03-18,20:30:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201807012218034,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-29.4131,-49.8089,TORRES,RS,BRASIL,SBTR,2018-06-30,19:10:00,SIM,ATIVA,A-111/CENIPA/2018,NÃO,,0,1,SIM,2018-08-28,ACIDENTE
201305184102990,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-29.3359,-49.7304,TORRES,RS,BRASIL,SBTR,2013-05-18,14:12:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201806201304227,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-29.4128,-49.8044,TORRES,RS,BRASIL,SBTR,2018-06-17,12:30:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201211164562831,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-14.4889,-49.1556,URUAÇU,GO,BRASIL,****,2012-11-16,11:50:00,,FINALIZADA,ENCERRADA NO RAI,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201009128895367,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-18.2322,-43.6503,DIAMANTINA,MG,BRASIL,SNDT,2010-09-12,18:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201705081449121,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.8986,-49.0283,ITABERÁ,SP,BRASIL,****,2017-05-04,12:00:00,SIM,FINALIZADA,IG-071/CENIPA/2017,SIM,2017-08-01,0,1,NÃO,2018-08-28,INCIDENTE
201512241032978,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.8442,-49.0569,ITABERÁ,SP,BRASIL,****,2015-12-24,14:00:00,,FINALIZADA,IG-171/CENIPA/2015,SIM,2017-08-01,0,1,NÃO,2018-08-28,INCIDENTE
201709061452124,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-23.5703,-48.8633,ITAÍ,SP,BRASIL,SDEE,2017-09-03,20:00:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201406305353435,PANE SECA,COMBUSTÍVEL,FUEL,-23.3883,-49.1522,ITAÍ,SP,BRASIL,****,2014-06-30,21:00:00,,FINALIZADA,A-115/CENIPA/2014 ,SIM,2015-05-15,0,1,NÃO,2018-08-28,ACIDENTE
200909241805184,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-15.0539,-42.3739,MORTUGABA,BA,BRASIL,****,2009-09-24,15:30:00,,FINALIZADA,A-027/CENIPA/2012,SIM,2012-03-22,4,1,NÃO,2018-08-28,ACIDENTE
201006035784610,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-29.5381,-50.0643,TRÊS FORQUILHAS,RS,BRASIL,****,2010-06-03,16:15:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201310222901445,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-12.9756,-41.3325,MUCUGÊ,BA,BRASIL,****,2013-10-22,20:06:00,,FINALIZADA,A-191/CENIPA/2013,SIM,2018-05-10,7,1,NÃO,2018-08-28,ACIDENTE
201709251429084,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,RE,-18.0494,-39.8633,MUCURI,BA,BRASIL,SNMU,2017-09-21,18:40:00,SIM,ATIVA,IG-118/CENIPA/2017,NÃO,,0,1,SIM,2018-08-28,INCIDENTE
201401233605828,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-18.0885,-39.5475,MUCURI,BA,BRASIL,SNMU,2014-01-23,17:15:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201611281604055,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-29.9433,-51.7181,TRIUNFO,RS,BRASIL,****,2016-11-14,14:30:00,SIM,FINALIZADA,A-149/CENIPA/2016,SIM,2017-05-02,0,1,NÃO,2018-08-28,ACIDENTE
201805251359429,INDETERMINADO,INDETERMINADO,UNK,-24.2517,-46.8983,ITANHAÉM,SP,BRASIL,****,2018-05-23,20:38:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201401307951004,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-24.1861,-46791,ITANHAÉM,SP,BRASIL,****,2014-01-30,20:40:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201204149376028,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-24.1647,-46.7856,ITANHAÉM,SP,BRASIL,****,2012-04-14,15:30:00,,FINALIZADA,A-017/CENIPA/2013,SIM,2013-07-16,2,1,SIM,2018-08-28,ACIDENTE
201010242928164,CORTE INVOLUNTÁRIO DO MOTOR,OUTROS,OTHR,-24.1861,-46791,ITANHAÉM,SP,BRASIL,****,2010-10-24,14:40:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201405019905318,POUSO LONGO,EXCURSÃO DE PISTA,RE,-23.4831,-47.4864,ITANHAÉM,SP,BRASIL,SDIM,2014-05-01,14:42:00,,ATIVA,IG-089/CENIPA/2014,NÃO,,0,1,SIM,2018-08-28,INCIDENTE
201305036634737,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-24.1861,-46791,ITANHAÉM,SP,BRASIL,SDIM,2013-05-03,13:20:00,,FINALIZADA,A-087/CENIPA/2013,SIM,2013-07-16,1,1,NÃO,2018-08-28,ACIDENTE
201009105981645,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-24.0514,-46.8489,ITANHAÉM,SP,BRASIL,****,2010-09-10,14:00:00,,ATIVA,A-507/CENIPA/2018,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201202068981544,F.O.D.,OUTROS,OTHR,-24.1861,-46791,ITANHAÉM,SP,BRASIL,****,2012-02-06,14:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201602121419314,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-24.1647,-46.7856,ITANHAÉM,SP,BRASIL,SDIM,2016-02-10,13:00:00,SIM,FINALIZADA,I-033/CENIPA/2016,SIM,2017-10-27,2,1,NÃO,2018-08-28,INCIDENTE
201703101457054,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-15.1189,-48.8439,VILA PROPÍCIO,GO,BRASIL,****,2017-03-07,13:09:00,SIM,ATIVA,A-040/CENIPA/2017,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201302217661720,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.3328,-48.8953,VILA PROPÍCIO,GO,BRASIL,****,2013-02-21,10:30:00,,FINALIZADA,A-130/CENIPA/2013,SIM,2015-06-06,0,1,NÃO,2018-08-28,ACIDENTE
201302179111804,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-20.1421,-44.8939,DIVINÓPOLIS,MG,BRASIL,SNDV,2013-02-17,15:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201507116149891,INDETERMINADO,INDETERMINADO,UNK,-20.1919,-44.8672,DIVINÓPOLIS,MG,BRASIL,SNDV,2015-07-11,16:14:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201010166068894,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-20.1421,-44.8939,DIVINÓPOLIS,MG,BRASIL,****,2010-10-16,12:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201008239429701,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-20.1421,-44.8939,DIVINÓPOLIS,MG,BRASIL,SNDV,2010-08-23,19:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201802281826239,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.5831,-48175,ITAPETININGA,SP,BRASIL,****,2018-02-12,21:30:00,SIM,FINALIZADA,A-025/CENIPA/2018,SIM,2018-05-10,1,1,NÃO,2018-08-28,ACIDENTE
200911192223118,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-29.7281,-56.9622,URUGUAIANA,RS,BRASIL,SJDU,2009-11-19,20:18:00,,FINALIZADA,A-093/CENIPA/2011,SIM,2011-11-04,7,1,NÃO,2018-08-28,ACIDENTE
201011144418424,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-29.9203,-56.6872,URUGUAIANA,RS,BRASIL,****,2010-11-14,11:30:00,,FINALIZADA,A-077/CENIPA/2011,SIM,2011-08-29,2,1,NÃO,2018-08-28,ACIDENTE
201701101946362,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-29.6822,-56.6297,URUGUAIANA,RS,BRASIL,****,2017-01-06,12:30:00,SIM,ATIVA,A-006/CENIPA/2017,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201311081790895,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-29.9992,-57.1658,URUGUAIANA,RS,BRASIL,****,2013-11-08,21:10:00,,FINALIZADA,A-202/CENIPA/2013,SIM,2014-04-28,0,1,NÃO,2018-08-28,ACIDENTE
200810209158317,VOO CONTROLADO CONTRA O TERRENO,VOO CONTROLADO CONTRA O TERRENO,CFIT,-29.4822,-56.5431,URUGUAIANA,RS,BRASIL,****,2008-10-20,12:30:00,,FINALIZADA,A-066/CENIPA/2012,SIM,2012-07-03,1,1,NÃO,2018-08-28,ACIDENTE
200810309597846,VOO CONTROLADO CONTRA O TERRENO,VOO CONTROLADO CONTRA O TERRENO,CFIT,-29.4867,-56.5306,URUGUAIANA,RS,BRASIL,****,2008-10-30,18:50:00,,FINALIZADA,A-067/CENIPA/2012,SIM,2012-07-03,2,1,NÃO,2018-08-28,ACIDENTE
200812158227005,PANE SECA,COMBUSTÍVEL,FUEL,29.5514,-56.5078,URUGUAIANA,RS,BRASIL,****,2008-12-15,12:35:00,,FINALIZADA,A-013/CENIPA/2012,SIM,2012-02-22,1,1,NÃO,2018-08-28,ACIDENTE
200905204494024,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-29.7598,-57.0818,URUGUAIANA,RS,BRASIL,****,2009-05-20,12:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201601261603344,POUSO LONGO,EXCURSÃO DE PISTA,RE,-29.7278,-56.9592,URUGUAIANA,RS,BRASIL,SJDU,2016-01-11,09:30:00,SIM,FINALIZADA,A-007/CENIPA/2016,SIM,2017-06-22,3,1,SIM,2018-08-28,ACIDENTE
201212135489004,OUTROS,OUTROS,OTHR,-29.8617,-57.2661,URUGUAIANA,RS,BRASIL,SJDU,2012-12-13,22:00:00,,FINALIZADA,A-560/CENIPA/2015,SIM,2016-06-23,2,1,NÃO,2018-08-28,ACIDENTE
201701051412542,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-29.7875,-56.7453,URUGUAIANA,RS,BRASIL,****,2016-12-31,20:00:00,SIM,FINALIZADA,A-175/CENIPA/2016,SIM,2017-08-01,1,1,NÃO,2018-08-28,ACIDENTE
201312104008014,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-23.9834,-48.8774,ITAPEVA,SP,BRASIL,SDYW,2013-12-10,20:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201611291230336,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-29.7806,-52.1633,VALE VERDE,RS,BRASIL,****,2016-10-23,12:30:00,SIM,FINALIZADA,A-143/CENIPA/2016,SIM,2017-05-02,0,1,NÃO,2018-08-28,ACIDENTE
201502212702756,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.3906,-46795,ITAPIRA,SP,BRASIL,****,2015-02-21,11:40:00,,FINALIZADA,A-024/CENIPA/2015,SIM,2016-06-03,1,1,NÃO,2018-08-28,ACIDENTE
201705021226576,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-22.3989,-46.8333,ITAPIRA,SP,BRASIL,****,2017-04-28,19:30:00,NÃO,ATIVA,A-070/CENIPA/2017,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201708011501306,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-29.4836,-52.1583,VENÂNCIO AIRES,RS,BRASIL,****,2017-07-28,17:05:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201102251378051,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.3319,-51.4997,SABÁUDIA,PR,BRASIL,****,2011-02-25,18:00:00,,FINALIZADA,A-103/CENIPA/2012,SIM,2012-09-20,6,1,NÃO,2018-08-28,ACIDENTE
201508174408055,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.5997,-48.8328,ITÁPOLIS,SP,BRASIL,SDIO,2015-08-17,12:45:00,,FINALIZADA,IG-115/CENIPA/2015,SIM,2016-06-23,0,1,NÃO,2018-08-28,INCIDENTE
201205186381727,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.5947,-48.8134,ITÁPOLIS,SP,BRASIL,****,2012-05-18,19:45:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201005109615098,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.5947,-48.8134,ITÁPOLIS,SP,BRASIL,****,2010-05-10,20:30:00,,FINALIZADA,ENCERRADA NO RAI,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201512173623379,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.6036,-48.8317,ITÁPOLIS,SP,BRASIL,SDIO,2015-12-17,21:30:00,,FINALIZADA,A-170/CENIPA/2015,SIM,2017-05-26,1,1,SIM,2018-08-28,ACIDENTE
201406114456838,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-21.5947,-48.8134,ITÁPOLIS,SP,BRASIL,SDIO,2014-06-11,22:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201208153523437,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.5947,-48.8134,ITÁPOLIS,SP,BRASIL,SDIO,2012-08-15,20:40:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201711171119272,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-21.6269,-48.8683,ITÁPOLIS,SP,BRASIL,****,2017-11-14,21:15:00,NÃO,ATIVA,A-144/CENIPA/2017,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201212205490574,PANE SECA,COMBUSTÍVEL,FUEL,-21.6792,-48.8661,ITÁPOLIS,SP,BRASIL,****,2012-12-20,13:30:00,,FINALIZADA,A-614/CENIPA/2014,SIM,2016-06-23,2,1,NÃO,2018-08-28,ACIDENTE
201807131438356,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-21.5997,-48.8328,ITÁPOLIS,SP,BRASIL,SDIO,2018-07-12,10:50:00,NÃO,ATIVA,A-117/CENIPA/2018,NÃO,,0,2,NÃO,2018-08-28,ACIDENTE
201104096644462,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.5997,-48.8328,ITÁPOLIS,SP,BRASIL,SDIO,2011-04-09,14:50:00,,FINALIZADA,A-089/CENIPA/2012,SIM,2012-08-29,11,1,NÃO,2018-08-28,ACIDENTE
201009089977406,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-28935,-51.5683,VERANÓPOLIS,RS,BRASIL,SSVN,2010-09-08,19:10:00,,FINALIZADA,IG-039/CENIPA/2011,SIM,2011-07-21,2,1,SIM,2018-08-28,INCIDENTE
201409213629806,INDETERMINADO,INDETERMINADO,UNK,-28934,-51.5523,VERANÓPOLIS,RS,BRASIL,****,2014-09-21,19:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201605021244055,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-30.0081,-51.0161,VIAMÃO,RS,BRASIL,****,2016-05-01,16:15:00,SIM,FINALIZADA,A-081/CENIPA/2016,SIM,2017-08-01,1,1,NÃO,2018-08-28,ACIDENTE
201301028900811,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-30.0819,-51.0248,VIAMÃO,RS,BRASIL,****,2013-01-02,16:45:00,,FINALIZADA,A-001/CENIPA/2013,SIM,2013-07-08,0,1,NÃO,2018-08-28,ACIDENTE
201201094761061,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-30.0819,-51.0248,VIAMÃO,RS,BRASIL,****,2012-01-09,13:30:00,,FINALIZADA,A-072/CENIPA/2013,SIM,2013-11-27,0,1,NÃO,2018-08-28,ACIDENTE
201201064089835,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-30.0819,-51.0248,VIAMÃO,RS,BRASIL,****,2012-01-06,13:00:00,,FINALIZADA,A-070/CENIPA/2013,SIM,2013-11-27,0,1,NÃO,2018-08-28,ACIDENTE
201208199366821,COM COMANDOS DE VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.5075,-46.6344,ITAQUAQUECETUBA,SP,BRASIL,****,2012-08-19,18:05:00,,FINALIZADA,A-587/CENIPA/2014,SIM,2015-03-06,0,1,NÃO,2018-08-28,ACIDENTE
201508138970117,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-24.3081,-47.0739,ITARIRI,SP,BRASIL,****,2015-08-13,12:50:00,,ATIVA,A-112/CENIPA/2015,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201504052900850,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.9875,-46.7486,ITATIBA,SP,BRASIL,****,2015-04-05,11:50:00,,ATIVA,A-054/CENIPA/2015,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201101147992727,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22254,-47.8199,ITIRAPINA,SP,BRASIL,****,2011-01-14,21:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
